edited	book	book_code	dpd_code	dpd_sutta	dpd_sutta_var	cst_code	cst_nikaya	cst_book	cst_section	cst_vagga	cst_sutta	cst_paranum	cst_m_page	cst_v_page	cst_p_page	cst_t_page	cst_file	dpr_code	dpr_link	sc_code	sc_book	sc_vagga	sc_sutta	sc_eng_sutta	sc_blurb	sc_card_link	sc_pali_link	sc_eng_link	sc_file_path
	Khuddaka Nikāya	PV	PV37	serīsakapetavatthu		kn7.4.2	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	2. Serīsakapetavatthu	604	0.0193	0.0143	0.0074	0.0241	romn/s0507m.mul.xml	PV37	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.1.m	pv37	Petavatthu	Mahāvagga	2. Serīsakapetavatthu		A deva explains the results of good actions and following precepts to a group of merchants lost in the desert.	https://suttacentral.net/pv37	https://suttacentral.net/pv37/pli/ms	https://suttacentral.net/pv37/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv37_root-pli-ms.json
	Khuddaka Nikāya	PV	PV38	nandakapetavatthu		kn7.4.3	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	3. Nandakapetavatthu	658	0.0201	0.0147	0.0074	0.0241	romn/s0507m.mul.xml	PV38	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.2.m	pv38	Petavatthu	Mahāvagga	3. Nandakapetavatthu		A ghost advises a king on the dangers of wrong views and the importance of taking refuge in the Triple Gem.	https://suttacentral.net/pv38	https://suttacentral.net/pv38/pli/ms	https://suttacentral.net/pv38/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv38_root-pli-ms.json
	Khuddaka Nikāya	PV	PV39	revatīpetavatthu		kn7.4.4	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	4. Revatīpetavatthu	714	0.0206	0.0151	0.0083	0.0248	romn/s0507m.mul.xml	PV39	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.3.m	pv39	Petavatthu	Mahāvagga	4. Revatīpetavatthu		Two hell wardens explain to Revati the results of her evil deeds and show her the results of her husband’s merit.	https://suttacentral.net/pv39	https://suttacentral.net/pv39/pli/ms	https://suttacentral.net/pv39/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv39_root-pli-ms.json
	Khuddaka Nikāya	PV	PV40	ucchupetavatthu		kn7.4.5	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	5. Ucchupetavatthu	737	0.0209	0.0153	0.0083	0.0248	romn/s0507m.mul.xml	PV40	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.4.m	pv40	Petavatthu	Mahāvagga	5. Ucchupetavatthu		A monk explains to a ghost the results of giving reluctantly.	https://suttacentral.net/pv40	https://suttacentral.net/pv40/pli/ms	https://suttacentral.net/pv40/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv40_root-pli-ms.json
	Khuddaka Nikāya	PV	PV41	kumārapetavatthu 2		kn7.4.6	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	6. Kumārapetavatthu	746	0.021	0.0153	0.0086	0.025	romn/s0507m.mul.xml	PV41	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.5.m	pv41	Petavatthu	Mahāvagga	6. Kumārapetavatthu		What are the results of indulging in excessive sensual pleasures?	https://suttacentral.net/pv41	https://suttacentral.net/pv41/pli/ms	https://suttacentral.net/pv41/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv41_root-pli-ms.json
	Khuddaka Nikāya	PV	PV42	rājaputtapetavatthu		kn7.4.7	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	7. Rājaputtapetavatthu	753	0.0211	0.0154	0.0087	0.0251	romn/s0507m.mul.xml	PV42	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.6.m	pv42	Petavatthu	Mahāvagga	7. Rājaputtapetavatthu		What happened to a prince that committed evil actions towards a Pacceka Buddha?	https://suttacentral.net/pv42	https://suttacentral.net/pv42/pli/ms	https://suttacentral.net/pv42/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv42_root-pli-ms.json
	Khuddaka Nikāya	PV	PV43	gūthakhādakapetavatthu		kn7.4.8	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	8. Gūthakhādakapetavatthu	766	0.0212	0.0155	0.0088	0.0252	romn/s0507m.mul.xml	PV43	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.7.m	pv43	Petavatthu	Mahāvagga	8. Gūthakhādakapetavatthu		What happens when you associate with evil monks?	https://suttacentral.net/pv43	https://suttacentral.net/pv43/pli/ms	https://suttacentral.net/pv43/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv43_root-pli-ms.json
	Khuddaka Nikāya	PV	PV44	gūthakhādakapetivatthu		kn7.4.9	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	9. Gūthakhādakapetivatthu	774	0.0213	0.0156	0.0089	0.0253	romn/s0507m.mul.xml	PV44	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.8.m	pv44	Petavatthu	Mahāvagga	9. Gūthakhādakapetivatthu		A ghost explains the results of associating with an evil monk.	https://suttacentral.net/pv44	https://suttacentral.net/pv44/pli/ms	https://suttacentral.net/pv44/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv44_root-pli-ms.json
	Khuddaka Nikāya	PV	PV45	gaṇapetavatthu		kn7.4.10	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	10. Gaṇapetavatthu	782	0.0213	0.0157	0.009	0.0254	romn/s0507m.mul.xml	PV45	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.9.m	pv45	Petavatthu	Mahāvagga	10. Gaṇapetavatthu		Arahant Moggallana talks with ghosts who suffer due to their stinginess in the human world.	https://suttacentral.net/pv45	https://suttacentral.net/pv45/pli/ms	https://suttacentral.net/pv45/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv45_root-pli-ms.json
	Khuddaka Nikāya	PV	PV46	pāṭaliputtapetavatthu		kn7.4.11	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	11. Pāṭaliputtapetavatthu	793	0.0214	0.0157	0.0091	0.0255	romn/s0507m.mul.xml	PV46	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.10.m	pv46	Petavatthu	Mahāvagga	11. Pāṭaliputtapetavatthu		A woman and a ghost discuss doing meritorious deeds to avoid bad destinations.	https://suttacentral.net/pv46	https://suttacentral.net/pv46/pli/ms	https://suttacentral.net/pv46/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv46_root-pli-ms.json
	Khuddaka Nikāya	PV	PV47	ambavanapetavatthu		kn7.4.12	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	12. Ambavanapetavatthu	796	0.0215	0.0158	0.0092	0.0256	romn/s0507m.mul.xml	PV47	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.11.m	pv47	Petavatthu	Mahāvagga	12. Ambavanapetavatthu		What happens when you share merits with your past relatives?	https://suttacentral.net/pv47	https://suttacentral.net/pv47/pli/ms	https://suttacentral.net/pv47/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv47_root-pli-ms.json
	Khuddaka Nikāya	PV	PV48	akkharukkhapetavatthu		kn7.4.13	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	13. Akkharukkhapetavatthu	800	0.0216	0.0158	0.0092	0.0256	romn/s0507m.mul.xml	PV48	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.12.m	pv48	Petavatthu	Mahāvagga	13. Akkharukkhapetavatthu		What was the result of giving a small gift?	https://suttacentral.net/pv48	https://suttacentral.net/pv48/pli/ms	https://suttacentral.net/pv48/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv48_root-pli-ms.json
	Khuddaka Nikāya	PV	PV49	bhogasaṃharapetavatthu		kn7.4.14	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	14. Bhogasaṃharapetavatthu	801	0.0216	0.0158	0.0093	0.0257	romn/s0507m.mul.xml	PV49	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.13.m	pv49	Petavatthu	Mahāvagga	14. Bhogasaṁharaṇapetavatthu		What happens when you earn money in bad ways?	https://suttacentral.net/pv49	https://suttacentral.net/pv49/pli/ms	https://suttacentral.net/pv49/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv49_root-pli-ms.json
	Khuddaka Nikāya	PV	PV50	seṭṭhiputtapetavatthu		kn7.4.15	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	15. Seṭṭhiputtapetavatthu	802	0.0216	0.0159	0.0093	0.0257	romn/s0507m.mul.xml	PV50	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.14.m	pv50	Petavatthu	Mahāvagga	15. Seṭṭhiputtapetavatthu		Ghosts discuss their past about not practicing generosity.	https://suttacentral.net/pv50	https://suttacentral.net/pv50/pli/ms	https://suttacentral.net/pv50/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv50_root-pli-ms.json
	Khuddaka Nikāya	PV	PV51	saṭṭhikūṭapetavatthu		kn7.4.16	Khuddakanikāye	Petavatthupāḷi		4. Mahāvaggo	16. Saṭṭhikūṭapetavatthu	806	0.0216	0.0159	0.0094	0.0257	romn/s0507m.mul.xml	PV51	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.6.0.0.3.0.15.m	pv51	Petavatthu	Mahāvagga	16. Saṭṭhikūṭapetavatthu		Arahant Moggallana asks a ghost about his past evil actions.	https://suttacentral.net/pv51	https://suttacentral.net/pv51/pli/ms	https://suttacentral.net/pv51/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/pv/pv51_root-pli-ms.json
																													
	Khuddaka Nikāya	TH	TH1	subhūtittheragāthā		kn8.1.1	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	1. Subhūtittheragāthā	1	0.0019	0.0161	0.0001	0.026	romn/s0508m.mul.xml	TH1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.0.m	thag1.1	Theragāthā 1.1	Ekakanipāta, Paṭhamavagga	Subhūtittheragāthā	Subhūti		https://suttacentral.net/thag1.1	https://suttacentral.net/thag1.1/pli/ms	https://suttacentral.net/thag1.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.1_root-pli-ms.json
	Khuddaka Nikāya	TH	TH2	mahākoṭṭhikattheragāthā		kn8.1.2	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	2. Mahākoṭṭhikattheragāthā	2	0.0019	0.0162	0.0001	0.026	romn/s0508m.mul.xml	TH2	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.1.m	thag1.2	Theragāthā 1.2	Ekakanipāta, Paṭhamavagga	Mahākoṭṭhikattheragāthā	Mahākoṭṭhita		https://suttacentral.net/thag1.2	https://suttacentral.net/thag1.2/pli/ms	https://suttacentral.net/thag1.2/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.2_root-pli-ms.json
	Khuddaka Nikāya	TH	TH3	kaṅkhārevatattheragāthā		kn8.1.3	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	3. Kaṅkhārevatattheragāthā	3	0.022	0.0162	0.0001	0.026	romn/s0508m.mul.xml	TH3	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.2.m	thag1.3	Theragāthā 1.3	Ekakanipāta, Paṭhamavagga	Kaṅkhārevatattheragāthā	Revata the Doubter		https://suttacentral.net/thag1.3	https://suttacentral.net/thag1.3/pli/ms	https://suttacentral.net/thag1.3/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.3_root-pli-ms.json
	Khuddaka Nikāya	TH	TH4	puṇṇattheragāthā 1		kn8.1.4	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	4. Puṇṇattheragāthā	4	0.022	0.0162	0.0002	0.0261	romn/s0508m.mul.xml	TH4	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.3.m	thag1.4	Theragāthā 1.4	Ekakanipāta, Paṭhamavagga	Puṇṇattheragāthā	Puṇṇa (1st)		https://suttacentral.net/thag1.4	https://suttacentral.net/thag1.4/pli/ms	https://suttacentral.net/thag1.4/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.4_root-pli-ms.json
	Khuddaka Nikāya	TH	TH5	dabbattheragāthā		kn8.1.5	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	5. Dabbattheragāthā	5	0.022	0.0162	0.0002	0.0261	romn/s0508m.mul.xml	TH5	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.4.m	thag1.5	Theragāthā 1.5	Ekakanipāta, Paṭhamavagga	Dabbattheragāthā	Dabba		https://suttacentral.net/thag1.5	https://suttacentral.net/thag1.5/pli/ms	https://suttacentral.net/thag1.5/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.5_root-pli-ms.json
	Khuddaka Nikāya	TH	TH6	sītavaniyattheragāthā		kn8.1.6	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	6. Sītavaniyattheragāthā	6	0.022	0.0163	0.0002	0.0261	romn/s0508m.mul.xml	TH6	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.5.m	thag1.6	Theragāthā 1.6	Ekakanipāta, Paṭhamavagga	Sītavaniyattheragāthā	Sītavaniya		https://suttacentral.net/thag1.6	https://suttacentral.net/thag1.6/pli/ms	https://suttacentral.net/thag1.6/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.6_root-pli-ms.json
	Khuddaka Nikāya	TH	TH7	bhalliyattheragāthā		kn8.1.7	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	7. Bhalliyattheragāthā	7	0.0221	0.0163	0.0002	0.0261	romn/s0508m.mul.xml	TH7	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.6.m	thag1.7	Theragāthā 1.7	Ekakanipāta, Paṭhamavagga	Bhalliyattheragāthā	Bhalliya		https://suttacentral.net/thag1.7	https://suttacentral.net/thag1.7/pli/ms	https://suttacentral.net/thag1.7/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.7_root-pli-ms.json
	Khuddaka Nikāya	TH	TH8	vīrattheragāthā		kn8.1.8	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	8. Vīrattheragāthā	8	0.0221	0.0163	0.0002	0.0262	romn/s0508m.mul.xml	TH8	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.7.m	thag1.8	Theragāthā 1.8	Ekakanipāta, Paṭhamavagga	Vīrattheragāthā	Vīra		https://suttacentral.net/thag1.8	https://suttacentral.net/thag1.8/pli/ms	https://suttacentral.net/thag1.8/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.8_root-pli-ms.json
	Khuddaka Nikāya	TH	TH9	pilindavacchattheragāthā		kn8.1.9	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	9. Pilindavacchattheragāthā	9	0.0221	0.0163	0.0002	0.0262	romn/s0508m.mul.xml	TH9	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.8.m	thag1.9	Theragāthā 1.9	Ekakanipāta, Paṭhamavagga	Pilindavacchattheragāthā	Pilindavaccha		https://suttacentral.net/thag1.9	https://suttacentral.net/thag1.9/pli/ms	https://suttacentral.net/thag1.9/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.9_root-pli-ms.json
	Khuddaka Nikāya	TH	TH10	puṇṇamāsattheragāthā 1		kn8.1.10	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	1. Paṭhamavaggo	10. Puṇṇamāsattheragāthā	10	0.0221	0.0163	0.0002	0.0262	romn/s0508m.mul.xml	TH10	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.0.9.m	thag1.10	Theragāthā 1.10	Ekakanipāta, Paṭhamavagga	Puṇṇamāsattheragāthā	Puṇṇamāsa (1st)		https://suttacentral.net/thag1.10	https://suttacentral.net/thag1.10/pli/ms	https://suttacentral.net/thag1.10/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.10_root-pli-ms.json
	Khuddaka Nikāya	TH	TH11	cūḷavacchattheragāthā		kn8.1.1	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	1. Cūḷavacchattheragāthā	11	0.0222	0.0164	0.0003	0.0263	romn/s0508m.mul.xml	TH11	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.0.m	thag1.11	Theragāthā 1.11	Ekakanipāta, Dutiyavagga	Cūḷavacchattheragāthā	Cūḷavaccha		https://suttacentral.net/thag1.11	https://suttacentral.net/thag1.11/pli/ms	https://suttacentral.net/thag1.11/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.11_root-pli-ms.json
	Khuddaka Nikāya	TH	TH12	mahāvacchattheragāthā		kn8.1.2	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	2. Mahāvacchattheragāthā	12	0.0222	0.0164	0.0003	0.0263	romn/s0508m.mul.xml	TH12	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.1.m	thag1.12	Theragāthā 1.12	Ekakanipāta, Dutiyavagga	Mahāvacchattheragāthā	Mahāvaccha		https://suttacentral.net/thag1.12	https://suttacentral.net/thag1.12/pli/ms	https://suttacentral.net/thag1.12/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.12_root-pli-ms.json
	Khuddaka Nikāya	TH	TH13	vanavacchattheragāthā 1		kn8.1.3	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	3. Vanavacchattheragāthā	13	0.0222	0.0164	0.0003	0.0263	romn/s0508m.mul.xml	TH13	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.2.m	thag1.13	Theragāthā 1.13	Ekakanipāta, Dutiyavagga	Vanavacchattheragāthā	Vanavaccha (1st)		https://suttacentral.net/thag1.13	https://suttacentral.net/thag1.13/pli/ms	https://suttacentral.net/thag1.13/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.13_root-pli-ms.json
	Khuddaka Nikāya	TH	TH14	sivakasāmaṇeragāthā		kn8.1.4	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	4. Sivakasāmaṇeragāthā	14	0.0223	0.0164	0.0003	0.0263	romn/s0508m.mul.xml	TH14	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.3.m	thag1.14	Theragāthā 1.14	Ekakanipāta, Dutiyavagga	Sivakasāmaṇeragāthā	The Novice Sivaka		https://suttacentral.net/thag1.14	https://suttacentral.net/thag1.14/pli/ms	https://suttacentral.net/thag1.14/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.14_root-pli-ms.json
	Khuddaka Nikāya	TH	TH15	kuṇḍadhānattheragāthā		kn8.1.5	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	5. Kuṇḍadhānattheragāthā	15	0.0223	0.0165	0.0003	0.0264	romn/s0508m.mul.xml	TH15	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.4.m	thag1.15	Theragāthā 1.15	Ekakanipāta, Dutiyavagga	Kuṇḍadhānattheragāthā	Kuṇḍadhāna		https://suttacentral.net/thag1.15	https://suttacentral.net/thag1.15/pli/ms	https://suttacentral.net/thag1.15/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.15_root-pli-ms.json
	Khuddaka Nikāya	TH	TH16	belaṭṭhasīsattheragāthā		kn8.1.6	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	6. Belaṭṭhasīsattheragāthā	16	0.0223	0.0165	0.0003	0.0264	romn/s0508m.mul.xml	TH16	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.5.m	thag1.16	Theragāthā 1.16	Ekakanipāta, Dutiyavagga	Belaṭṭhasīsattheragāthā	Belaṭṭhasīsa		https://suttacentral.net/thag1.16	https://suttacentral.net/thag1.16/pli/ms	https://suttacentral.net/thag1.16/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.16_root-pli-ms.json
	Khuddaka Nikāya	TH	TH17	dāsakattheragāthā		kn8.1.7	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	7. Dāsakattheragāthā	17	0.0223	0.0165	0.0003	0.0264	romn/s0508m.mul.xml	TH17	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.6.m	thag1.17	Theragāthā 1.17	Ekakanipāta, Dutiyavagga	Dāsakattheragāthā	Dāsaka		https://suttacentral.net/thag1.17	https://suttacentral.net/thag1.17/pli/ms	https://suttacentral.net/thag1.17/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.17_root-pli-ms.json
	Khuddaka Nikāya	TH	TH18	siṅgālapituttheragāthā		kn8.1.8	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	8. Siṅgālapituttheragāthā	18	0.0223	0.0165	0.0004	0.0264	romn/s0508m.mul.xml	TH18	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.7.m	thag1.18	Theragāthā 1.18	Ekakanipāta, Dutiyavagga	Siṅgālapituttheragāthā	Siṅgāla’s Father		https://suttacentral.net/thag1.18	https://suttacentral.net/thag1.18/pli/ms	https://suttacentral.net/thag1.18/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.18_root-pli-ms.json
	Khuddaka Nikāya	TH	TH19	kulattheragāthā		kn8.1.9	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	9. Kulattheragāthā	19	0.0224	0.0165	0.0004	0.0264	romn/s0508m.mul.xml	TH19	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.8.m	thag1.19	Theragāthā 1.19	Ekakanipāta, Dutiyavagga	Kulattheragāthā	Kula		https://suttacentral.net/thag1.19	https://suttacentral.net/thag1.19/pli/ms	https://suttacentral.net/thag1.19/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.19_root-pli-ms.json
	Khuddaka Nikāya	TH	TH20	ajitattheragāthā		kn8.1.10	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	2. Dutiyavaggo	10. Ajitattheragāthā	20	0.0224	0.0166	0.0004	0.0265	romn/s0508m.mul.xml	TH20	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.1.9.m	thag1.20	Theragāthā 1.20	Ekakanipāta, Dutiyavagga	Ajitattheragāthā	Ajita		https://suttacentral.net/thag1.20	https://suttacentral.net/thag1.20/pli/ms	https://suttacentral.net/thag1.20/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.20_root-pli-ms.json
	Khuddaka Nikāya	TH	TH21	nigrodhattheragāthā		kn8.1.1	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	3. Tatiyavaggo	1. Nigrodhattheragāthā	21	0.0224	0.0166	0.0004	0.0265	romn/s0508m.mul.xml	TH21	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.2.0.m	thag1.21	Theragāthā 1.21	Ekakanipāta, Tatiyavagga	Nigrodhattheragāthā	Nigrodha		https://suttacentral.net/thag1.21	https://suttacentral.net/thag1.21/pli/ms	https://suttacentral.net/thag1.21/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.21_root-pli-ms.json
	Khuddaka Nikāya	TH	TH22	cittakattheragāthā		kn8.1.2	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	3. Tatiyavaggo	2. Cittakattheragāthā	22	0.0224	0.0166	0.0004	0.0265	romn/s0508m.mul.xml	TH22	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.2.1.m	thag1.22	Theragāthā 1.22	Ekakanipāta, Tatiyavagga	Cittakattheragāthā	Cittaka		https://suttacentral.net/thag1.22	https://suttacentral.net/thag1.22/pli/ms	https://suttacentral.net/thag1.22/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.22_root-pli-ms.json
	Khuddaka Nikāya	TH	TH23	gosālattheragāthā		kn8.1.3	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	3. Tatiyavaggo	3. Gosālattheragāthā	23	0.0225	0.0166	0.0004	0.0265	romn/s0508m.mul.xml	TH23	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.2.2.m	thag1.23	Theragāthā 1.23	Ekakanipāta, Tatiyavagga	Gosālattheragāthā	Gosāla		https://suttacentral.net/thag1.23	https://suttacentral.net/thag1.23/pli/ms	https://suttacentral.net/thag1.23/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.23_root-pli-ms.json
	Khuddaka Nikāya	TH	TH24	sugandhattheragāthā		kn8.1.4	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	3. Tatiyavaggo	4. Sugandhattheragāthā	24	0.0225	0.0167	0.0005	0.0266	romn/s0508m.mul.xml	TH24	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.2.3.m	thag1.24	Theragāthā 1.24	Ekakanipāta, Tatiyavagga	Sugandhattheragāthā	Sugandha		https://suttacentral.net/thag1.24	https://suttacentral.net/thag1.24/pli/ms	https://suttacentral.net/thag1.24/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.24_root-pli-ms.json
	Khuddaka Nikāya	TH	TH25	nandiyattheragāthā		kn8.1.5	Khuddakanikāye	Theragāthāpāḷi	1. Ekakanipāto	3. Tatiyavaggo	5. Nandiyattheragāthā	25	0.0225	0.0167	0.0005	0.0266	romn/s0508m.mul.xml	TH25	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.7.0.0.1.2.4.m	thag1.25	Theragāthā 1.25	Ekakanipāta, Tatiyavagga	Nandiyattheragāthā	Nandiya		https://suttacentral.net/thag1.25	https://suttacentral.net/thag1.25/pli/ms	https://suttacentral.net/thag1.25/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/thag/thag1.25_root-pli-ms.json
