id,pali_1,example_2
54886,sātarūpa,"ye'pi hi keci, bhikkhave, anāgatam'addhānaṃ samaṇā vā brāhmaṇā vā yaṃ loke piyarūpaṃ <b>sātarūpaṃ</b> taṃ aniccato dakkhissanti dukkhato dakkhissanti anattato dakkhissanti rogato dakkhissanti bhayato dakkhissanti, te taṇhaṃ pajahissanti."
54840,sāta 2,"dhammo dhajo yo viya tassa satthu dassesi lokassa visuddhimaggaṃ, niyyāniko dhammadharassa dhārī <b>sāt'</b>āvaho santikaro suciṇṇo"
49843,sādiyati 2,api ca kho mātugāmassa ucchādanaparimaddananhāpanasambāhanaṃ <b>sādiyati</b>.
49775,sādhāraṇa,"bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi, tathārūpehi lābhehi appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi <b>sādhāraṇa</b>bhogī."
50808,sāmaggī 2,"niṭṭhite ca pubbakicce, sace so divaso cātuddasīpaṇṇarasī<b>sāmaggīnam</b>'aññataro, yath'ājja uposatho paṇṇaraso."
51019,sāmaññagata,bhikkhu y'āyaṃ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā diṭṭhi<b>sāmaññagato</b> viharati sabrahmacārīsu āvi c'eva raho ca
51048,sāmaññattha,"tath'ūpam'āhaṃ, bhikkhave, imaṃ puggalaṃ vadāmi gihibhogā ca parihīno, <b>sāmaññ'atthañ</b>'ca na paripūreti."
51010,sāmañña 2,bhikkhu y'āyaṃ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā diṭṭhi<b>sāmañña</b>gato viharati sabrahmacārīsu āvi c'eva raho ca
51613,sāmī 1,"so h'āvuso, bhagavā jānaṃ jānāti, passaṃ passati, cakkhubhūto ñāṇabhūto dhammabhūto brahmabhūto, vattā pavattā, atthassa ninnetā, amatassa dātā, dhamma<b>ssāmī</b> tathāgato."
55449,sāyatatiyakaṃ,"no ce aggiṃ paricareyyāsi, pañjaliko ādiccaṃ namasseyyāsi. no ce pañjaliko ādiccaṃ namasseyyāsi, <b>sāyatatiyakaṃ</b> udakaṃ oroheyyāsī'ti"
55444,sāyanta,"tesaṃ rasapathaviṃ aṅguliyā <b>sāyataṃ</b> acchādesi, taṇhā ca tesaṃ okkami."
55429,sāyanha,"atha rājā <b>sāyanha</b>samayaṃ evaṃ vadeyya, ambho, kathaṃ so puriso'ti? tath'eva, deva, jīvatī'ti."
54505,sāragavesī,"seyyathā'pi, bhikkhave, puriso sār'atthiko <b>sāragavesī</b> sārapariyesanaṃ caramāno tiṇhaṃ kuṭhāriṃ ādāya vanaṃ paviseyya."
50598,sālohita,"labheyya nu kho so coro coraghātesu, āgamentu tāva bhavanto coraghātā, amukasmiṃ me gāme vā nigame vā mitt'āmaccā ñāti<b>sālohitā</b>,"
54742,sāsana 1,"ye suppayuttā manasā daḷhena, nikkāmino gotama<b>sāsanamhi</b>. <br/>te pattipattā amataṃ vigayha, laddhā mudhā nibbutiṃ bhuñjamānā."
55887,sikhara 1,"sagge kāme ca rūpe, giri<b>sikhara</b>taṭe c'antalikkhe vimāne, dīpe raṭṭhe ca gāme, taruvanagahane, gehavatthumhi khette"
56326,sita 1.1,tha kho bhagavā <b>sitaṃ</b> pātvākāsi.
56257,siriṃsapa 1,"appamāṇo buddho, appamāṇo dhammo.<br/>appamāṇo saṅgho, pamāṇavantāni <b>siriṃsapāni</b><br/>ahivicchikā satapadī, uṇṇanābhī sarabū mūsikā."
56271,siro 1,"na tena thero so hoti, yen'assa palitaṃ <b>siro</b>, <br/>paripakko vayo tassa, moghajiṇṇo'ti vuccati."
55969,sīla 2,"tasmā hi dhīrañ'ca paññañ'ca bahussutañ'ca,<br/>dhorayha<b>sīlaṃ</b> vatavantam'ariyaṃ, taṃ tādisaṃ sappurisaṃ sumedhaṃ, bhajetha nakkhattapathaṃ'va candimā."
57186,sukata 2,"sammādiṭṭhiko kho pana hoti aviparītadassano, atthi dinnaṃ atthi yiṭṭhaṃ atthi hutaṃ, atthi <b>sukata</b>dukkaṭānaṃ kammānaṃ phalaṃ vipāko, atthi ayaṃ loko atthi paro loko, atthi mātā atthi pitā, …"
57355,sukka 1,"kaṇhaṃ dhammaṃ vippahāya, <b>sukkaṃ</b> bhāvetha paṇḍito, <br/>okā anokam'āgamma, viveke yattha dūramaṃ."
57295,sukhavihāra,"atthi, bhikkhave, samādhibhāvanā bhāvitā bahulīkatā diṭṭhadhamma<b>sukhavihārāya</b> saṃvattati"
57312,sukhetta,"saṅgho <b>sukhett</b>'ābhyatikhettasaññito, yo diṭṭhasanto sugat'ānubodhako, lolappahīno ariyo sumedhaso"
57089,sugatacīvara,"tatr'idaṃ sugatassa <b>sugatacīvara</b>ppamāṇaṃ, dīghaso nava vidatthiyo sugatavidatthiyā, tiriyaṃ cha vidatthiyo."
57560,suñña 2,"kacci nu kho'haṃ <b>suññ</b>'āgāre abhiramāmī'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ."
57490,suṇātu,"yān'īdha bhūtāni samāgatāni, bhummāni vā yāni va antalikkhe. <br/>sabb'eva bhūtā sumanā bhavantu, atho'pi sakkacca <b>suṇantu</b> bhāsitaṃ."
58007,sutta 1.3,"idān'eva kho ahaṃ ājānāmi, ayam'pi kira dhammo, <b>sutt</b>'āgato suttapariyāpanno, anvaddhamāsaṃ uddesaṃ āgacchatī'ti"
58009,sutta 2.2,"asite pīte khāyite sāyite sampajānakārī, uccārapassāvakamme sampajānakārī, gate ṭhite nisinne <b>sutte</b> jāgarite bhāsite tuṇhībhāve sampajānakārī"
57480,sunakkhatta 2,"taṃ kiṃ maññasi, <b>sunakkhatta,</b> api nu tassa purisassa tasmiṃ vante puna bhottu'kamyatā assā'ti?"
57708,suppaṭippassaddha,"so ca ajjhattaṃ na suppahīno hoti, na <b>suppaṭippassaddho</b>, opakkamikā c'epi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya."
57692,suppahīna,"evam'eva kho, ye hi keci samaṇā vā brāhmaṇā vā kāyena c'eva cittena ca kāmehi avūpakaṭṭhā viharanti, yo ca n'esaṃ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṃ na <b>suppahīno</b> hoti"
56837,subharatā,"vīriy'ārambhāya saṃvattanti, no kosajjāya, <b>subharatāya</b> saṃvattanti, no dubbharatāyā'"
57460,sumedhasa,"saṅgho sukhett'ābhyatikhettasaññito, yo diṭṭhasanto sugat'ānubodhako, lolappahīno ariyo <b>sumedhaso</b>"
57783,surāpāna 1,<b>surāpāna</b>vaggo chaṭṭho.
57807,suriya 1,"iminā puññakammena upajjhāyā guṇ'uttarā, ācariy'ūpakārā ca mātāpitā ca ñātakā, <b>suriyo</b> candimā rājā, guṇavantā narā'pi ca"
57412,suladdha,"alābhā vata me, na vata me lābhā, dulladdhaṃ vata me, na vata me <b>suladdhaṃ</b>, yassa me anabhirati uppannā, rāgo cittaṃ anuddhaṃseti,"
57406,sulabha,"na so satto <b>sulabha</b>rūpo, yo na mātābhūtapubbo, yo na pitābhūtapubbo, yo na bhātā, yo na bhaginī, yo na putto, yo na dhītābhūtapubbā'ti"
58164,suvisuddha,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu evaṃ tiparivaṭṭaṃ dvādas'ākāraṃ yathābhūtaṃ ñāṇadassanaṃ na <b>suvisuddhaṃ</b> ahosi,"
57122,suhajjakula,"honti h'ete, sāriputta, channassa bhikkhuno mittakulāni <b>suhajjakulāni</b> upavajjakulāni."
57124,suhata 1,evañ'hi sā yavakalāpī <b>suhatā</b> assa chahi byābhaṅgīhi haññamānā. atha sattamo puriso āgaccheyya byābhaṅgihattho.
56789,su 2,"santussako ca <b>su</b>bharo ca,<br/>appakicco ca sallahukavutti,<br/>sant'indriyo ca nipako ca,<br/>appagabbho kulesu ananugiddho."
56953,sūda,bālo abyatto akusalo <b>sūdo</b> sakassa bhattu nimittaṃ na uggaṇhāti.
57766,sūrakathā,gāmakathaṃ nigamakathaṃ nagarakathaṃ janapadakathaṃ itthikathaṃ <b>sūrakathaṃ</b> visikhākathaṃ
55749,seyyathīdaṃ,<b>seyyath'īdaṃ</b> rūp'ūpādānakkhandho vedan'ūpādānakkhandho saññ'ūpādānakkhandho saṅkhār'ūpādānakkhandho viññāṇ'ūpādānakkhandho
55595,sesaka,"pāpakānañ'ca dhammānaṃ, kilesānañ'ca yo utu.<br/>upaṭṭhitā vivekāya, ye ca saddhamma<b>sesakā</b>."
55688,sevanā 1,so avikkhittacitto samāno bhabbo ayonisomanasikāraṃ pahātuṃ kummagga<b>sevanaṃ</b> pahātuṃ cetaso līnattaṃ pahātuṃ.
55680,sevālamālika,"brāhmaṇā, bhante, pacchābhūmakā kamaṇḍalukā <b>sevālamālikā</b> aggiparicārikā udak'orohakā soceyyāni paññapenti, tes'āhaṃ soceyyāni rocemī'ti"
55716,sevitabba 2,"dve'me, bhikkhave, antā pabbajitena na <b>sevitabbā</b>."
56532,sokī,"idha gihīhi saṃsaṭṭho viharati, sahanandī saha<b>sokī</b>, sukhitesu sukhito, dukkhitesu dukkhito, uppannesu kiccakaraṇīyesu attanā tesu yogaṃ āpajjati. ayaṃ vuccati manussaggāho."
56682,sotabba 2,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca <b>sotabbaṃ</b> maññissanti
56723,sotasamphassapaccayā,yam'p'idaṃ <b>sotasamphassapaccayā</b> uppajjati vedayitaṃ sukhaṃ vā dukkhaṃ vā adukkham'asukhaṃ vā tam'pi ādittaṃ.
56707,sotāpatti,abhabbo'va tāva kālaṃ kātuṃ yāva na <b>sot'āpatti</b>phalaṃ sacchikaroti.
56743,sotthi,"bhavatu sabbamaṅgalaṃ, rakkhantu sabbadevatā, <br/>sabbadhamm'ānubhāvena, sadā <b>sotthi</b> bhavantu te"
56417,so 2.1,"yo ca sameti pāpāni, aṇuṃ thūlāni sabba<b>so</b>. <br/>samitattā hi pāpānaṃ, samaṇo'ti pavuccati."
56409,sneha 2,"evam'eva kho, ye hi keci samaṇā vā brāhmaṇā vā kāyena c'eva cittena ca kāmehi avūpakaṭṭhā viharanti, yo ca n'esaṃ kāmesu kāmacchando kāma<b>sneho</b> kāmamucchā kāmapipāsā kāmapariḷāho"
64476,vagga 2,musāvāda<b>vaggo</b> paṭhamo.
64194,vacana 2,"mā maṃ, āyasmanto, kiñci avacuttha kalyāṇaṃ vā pāpakaṃ vā, aham'p'āyasmante na kiñci vakkhāmi kalyāṇaṃ vā pāpakaṃ vā. viramath'āyasmanto, mama <b>vacanāyā</b>'ti"
64288,vacī 1,idha bhikkhave bhikkhuno mettaṃ kāyakammaṃ <b>vacī</b>kammaṃ manokammaṃ paccupaṭṭhitaṃ hoti sabrahmacārīsu āvi c'eva raho ca
64582,vajjanīya,"uposatho, yāvatikā ca bhikkhū kammappattā, sabhāg'āpattiyo ca na vijjanti, <b>vajjanīyā</b> ca puggalā tasmiṃ na honti  pattakallan'ti vuccati."
64932,vañjha,"varaṃ, bhikkhave, sottaṃ. sottaṃ kho pan'āhaṃ, bhikkhave, <b>vañjhaṃ</b> jīvitānaṃ vadāmi, aphalaṃ jīvitānaṃ vadāmi, momūhaṃ jīvitānaṃ vadāmi"
64954,vaṇṇa 05,"tath'ev'ime catu<b>bbaṇṇā</b>, pabbajitvā tav'antike. jahanti purimaṃ nāmaṃ, buddhaputtā'ti ñāyare."
65373,vata 1.1,"kiṃ'sū asissāmi kuvaṃ vā asissaṃ,<br/>dukkhaṃ <b>vata</b> settha kv'ajja sessaṃ,<br/>ete vitakke paridevaneyye,<br/>vinayetha sekho aniketacārī."
65445,vatta 2,"tattha purimesu catūsu kiccesu idāni suriy'ālokassa atthitāya n'atthi, aparāni tīṇi bhikkhūnaṃ <b>vattaṃ</b> jānantehi bhikkhūhi katāni pariniṭṭhitāni honti."
65495,vattāro,"iṅgha tāva āyasmā kāyikaṃ sikkhassū'ti, iti'ssa bhavanti <b>vattāro.</b>"
65585,vattī 1.1,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasa<b>vattī</b> issaro kattā nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ."
65586,vattī 2.1,"cattāro'me, bhikkhave, acchariyā abbhutā dhammā raññe cakka<b>vattimhi</b>. katame cattāro?"
65550,vatthu 2,"sārambhe ce bhikkhu <b>vatthusmiṃ</b> aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthudesanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso."
65554,vatthu 6,mettāya cetovimuttiyā āsevitāya bhāvitāya bahulīkatāya yānīkatāya v<b>atthu</b>katāya anuṭṭhitāya paricitāya susamāraddhāya ekādas'ānisaṃsā pāṭikaṅkhā.
65556,vatthu 8,namo omak'ātītassa tassa <b>vatthu</b>ttayassa'pi. namokārappabhāvena vigacchantu upaddavā.
64448,vadhati,"seyyathā'pi saha bhaṇḍena gahitacoraṃ, <b>vadhetha</b> nan'ti rañño āṇāya rājapurisā bandhitvā catukke catukke pahārasatāni dentā āghātanaṃ nenti."
65020,vanta 1,"evam'eva kho, sunakkhatta, n'evasaññān'āsaññ'āyatan'ādhimuttassa purisapuggalassa ye ākiñcaññ'āyatanasaṃyojane se <b>vante</b>."
65638,vayadhamma,"samudayadhamm'ānupassī vā kāyasmiṃ viharati, <b>vayadhamm'</b>ānupassī vā kāyasmiṃ viharati, samudayavayadhamm'ānupassī vā kāyasmiṃ viharati."
65112,varatta,"seyyathā'pi, āvuso, balavā puriso daḷhena <b>varatta</b>kkhaṇḍena sīse sīsaveṭhaṃ dadeyya, evam'eva kho, āvuso, adhimattā sīse sīsavedanā."
64730,valita,daṇḍaparāyaṇaṃ pavedhamānaṃ gacchantaṃ āturaṃ gatayobbanaṃ khaṇḍadantaṃ palitakesaṃ vilūnaṃ khalitasiraṃ <b>valitaṃ</b> tilak'āhatagattan'ti?
65176,vasala,"ekajaṃ vā dvijaṃ vā'pi, yo'dha pāṇaṃ vihiṃsati, <br/>yassa pāṇe dayā n'atthi, taṃ jaññā <b>vasalo</b> iti."
65183,vasaṃ gata,na tve'va tathārūpe vitakke vitakkeyya yathārūpānaṃ vitakkānaṃ <b>vasaṃ gato</b> saṅghaṃ bhindeyya.
65208,vasānuga 1,"nīcā niviṭṭhā subharā, mudū atthaddhamānasā.<br/>abyāsekā amukharā, atthacintā <b>vas'ānugā</b>."
65230,vase,"patirūpe <b>vase</b> dese, ariyamittakaro siyā. <br/>sammāpaṇidhisampanno, pubbe puññakato naro. <br/>dhaññaṃ dhanaṃ yaso kitti, sukhaṃcetaṃadhivattatī."
65231,vasena 1,n'āhaṃ taṃ pamāṇaṃ atikkamitvā rajjan'ādi<b>vasena</b> uppajjituṃ dassāmī'ti evam'ettha attho daṭṭhabbo.
65424,vātavuṭṭhi,"diyaḍḍho māso seso gimhānan'ti vassānassa paṭhamo māso – icc'ete aḍḍhateyyamāsā uṇhasamayo, pariḷāhasamayo, gilānasamayo, kammasamayo, addhānagamanasamayo, <b>vātavuṭṭhi</b>samayo."
64365,vādappamokkha,"na iti<b>vādappamokkha</b>ānisaṃs'atthaṃ, na iti maṃ jano jānātū'ti."
65145,vārita 1,"atha kho aparā devatā bhagavato santike imaṃ udānaṃ udānesi, passa samādhiṃ subhāvitaṃ cittañ'ca suvimuttaṃ, na c'ābhinataṃ na c'āpanataṃ na ca sasaṅkhāraniggayha<b>vārita</b>gataṃ."
65174,vāsaka 1.1,"seyyathā'pi, bhagini, puriso hatthiṃ datvā kacche sajjeyya, evam'eva kho tvaṃ, bhagini, bhagavato maṃsaṃ datvā mayi antara<b>vāsake</b> sajjasī'ti"
64654,vāḷa 1.1,satto'ti laggo. guhāyan'ti kāye. kāyo hi rāg'ādīnaṃ <b>vāḷānaṃ</b> vasan'okāsato guhā'ti vuccati.
66486,vigacchati,sabbe sattā sabbadukkhā pamuccantu sabbe sattā laddhasampattito mā <b>vigacchantu</b>
66274,vicaya,bojjh'aṅgo satisaṅkhāto dhammānaṃ <b>vicayo</b> tathā viriyam'pītipassaddhi bojjh'aṅgā ca tathā'pare samādh'upekkhabojjh'aṅgā.
66239,vicāra 1,vitakka<b>vicārānaṃ</b> vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.
66314,vicikicchānusaya,"es'ev'anto paṭigh'ānusayānaṃ, es'ev'anto diṭṭh'ānusayānaṃ, es'ev'anto <b>vicikicch'ānusayānaṃ</b>"
66731,vijānana,"bhante nāgasena, kiṃlakkhaṇaṃ viññāṇan'ti? <b>vijānana</b>lakkhaṇaṃ, mahārāja, viññāṇan'ti."
67617,viññāṇatta 1.1,"saṅkhāre saṅkhārattāya saṅkhatam'abhisaṅkharonti, viññāṇaṃ <b>viññāṇattāya</b> saṅkhatam'abhisaṅkharonti. saṅkhatam'abhisaṅkharontī'ti kho, bhikkhave, tasmā saṅkhārā'ti vuccati."
68585,vitakkasaṅkhārasaṇṭhāna,tesaṃ vitakkānaṃ <b>vitakkasaṅkhārasaṇṭhānaṃ</b> manasikaroto ye pāpakā akusalā vitakkā chand'ūpasaṃhitā'pi dos'ūpasaṃhitā'pi moh'ūpasaṃhitā'pi te pahīyanti
68608,vitakkūpasama,"tayo vitakke kusale vitakkaye, tayo pana akusale nirākare, sa ve vitakkāni vicāritāni, sameti vuṭṭhī'va rajaṃ samūhataṃ sa ve <b>vitakk'ūpasamena</b> cetasā, idh'eva so santipadaṃ samajjhagā'ti."
68763,vittiṃ āpajjati,"api ca kho mātugāmassa ucchādanaparimaddananhāpanasambāhanaṃ sādiyati. so taṃ assādeti, taṃ nikāmeti, tena ca <b>vittiṃ</b> <b>āpajjati</b>."
66473,vidugga 1,"seyyathā'pi, bhikkhave, puriso jar'udapānaṃ vā olokeyya pabbatavisamaṃ vā nadī<b>viduggaṃ</b> vā, apakass'eva kāyaṃ, apakassa cittaṃ"
67404,vinassa,"yaṃ kho tumhe, āyasmanto, bhikkhuṃ uddissa cīvaracetāpannaṃ pahiṇittha na taṃ tassa bhikkhuno kiñci atthaṃ anubhoti, yuñjant'āyasmanto sakaṃ, mā vo sakaṃ <b>vinassā</b>'ti."
67427,vināyaka,buddhaṃ varan'taṃ sirasā namāmi. lokassa nāthañ'ca <b>vināyakañ</b>'ca. tan'tejasā te jayasiddhi hotu. sabb'antarāyā ca vināsamentu.
67685,vinodayanta,"so kho ahaṃ, bhikkhave, uppann'uppannaṃ kāmavitakkaṃ pajaham'eva <b>vinodam</b>'eva byantam'eva naṃ akāsiṃ."
67754,vipariṇāma,"yaṃ pan'āniccaṃ dukkhaṃ <b>vipariṇāma</b>dhammaṃ, kallaṃ nu taṃ samanupassituṃ, etaṃ mama, eso'ham'asmi, eso me attā'ti? no h'etaṃ, bhante."
67793,vipassaka,"indriyesu guttadvārā bhavissāma, bhojane mattaññuno, jāgariyaṁ anuyuttā, <b>vipassakā</b> kusalānaṁ dhammānaṁ, pubbaratt'āpararattaṁ bodhipakkhiyānaṁ dhammānaṁ, bhāvan'ānuyogam'anuyuttā viharissāmā’ti."
67865,vippalapanta,"icc'evaṃ <b>vippalapantiṃ</b>, phandamānaṃ tato tato.<br/>khipiṃsu niraye ghore, uddhapādaṃ avaṃsiraṃ"
66159,vibhajjabyākaraṇīya,"atthi bhikkhave pañho ek'aṃsabyākaraṇīyo, atthi pañho <b>vibhajjabyākaraṇīyo</b>, atthi pañho paṭipucchābyākaraṇīyo, atthi pañho ṭhapanīyo."
66157,vibhajja 1,"atthi bhikkhave pañho ek'aṃsabyākaraṇīyo, atthi pañho <b>vibhajja</b>byākaraṇīyo, atthi pañho paṭipucchābyākaraṇīyo, atthi pañho ṭhapanīyo."
66220,vibhūsā,"bhesajjesu yathā vejjā, kicc'ākicce yathā gihī.<br/>gaṇikā'va <b>vibhūsāyaṃ</b>, issare khattiyā yathā."
66219,vibhoti,"na saññasaññī na visaññasaññī, no'pi asaññī na vibhūtasaññī. evaṃ sametassa <b>vibhoti</b> rūpaṃ, saññānidānā hi papañcasaṅkhā."
67304,vimuccituṃ,"yañ'ca kho etaṃ, bhikkhave, vuccati cittaṃ iti'pi, mano iti'pi, viññāṇaṃ iti'pi, tatr'āssutavā puthujjano n'ālaṃ nibbindituṃ n'ālaṃ virajjituṃ n'ālaṃ <b>vimuccituṃ</b>."
68013,virajjati 2,"aniccā hi calā saddhā, evaṃ diṭṭhā hi sā mayā.<br/>rajjanti'pi <b>virajjanti</b>, tattha kiṃ jiyyate muni."
68020,virajjituṃ,"yañ'ca kho etaṃ, bhikkhave, vuccati cittaṃ iti'pi, mano iti'pi, viññāṇaṃ iti'pi, tatr'āssutavā puthujjano n'ālaṃ nibbindituṃ n'ālaṃ <b>virajjituṃ</b> n'ālaṃ vimuccituṃ."
67976,virāgasaññā,"yāvakīvañ'ca, bhikkhave, bhikkhū <b>virāgasaññaṃ</b> bhāvessanti"
67983,virāgī 1.1,"atthi dukkhaṃ adhimattaṃ, atthi parittaṃ, atthi dandha<b>virāgi</b>, atthi khippa<b>virāgi</b>. ayaṃ vuccati dukkhassa vemattatā."
68066,viriya,"catutthaṃ paññāpārami, pañcamaṃ <b>viriya</b>pārami, chaṭṭhamaṃ khantipārami, sattamaṃ saccapārami"
68216,visamalobha,"ariyasāvako abhijjhā<b>visamalobho</b> cittassa upakkileso'ti, iti viditvā abhijjhāvisamalobhaṃ cittassa upakkilesaṃ pajahati."
68512,vissuta,"coro ahaṃ pure āsiṃ, aṅgulimālo'ti <b>vissuto</b>.<br/>vuyhamāno mah'oghena, buddhaṃ saraṇam'āgamaṃ."
68874,vivaṭṭakappa,cattālīsam'pi jātiyo paññāsam'pi jātiyo jātisatam'pi jātisahassam'pi jātisatasahassam'pi aneke'pi saṃvaṭṭakappe aneke'pi <b>vivaṭṭakappe</b> aneke'pi saṃvaṭṭavivaṭṭakappe
68866,vivaṭṭa 1,"sace kho pana agārasmā anagāriyaṃ pabbajati, arahaṃ hoti sammāsambuddho loke <b>vivaṭṭa</b>cchado."
68867,vivaṭṭa 2,cattālīsam'pi jātiyo paññāsam'pi jātiyo jātisatam'pi jātisahassam'pi jātisatasahassam'pi aneke'pi saṃvaṭṭakappe aneke'pi <b>vivaṭṭa</b>kappe aneke'pi saṃvaṭṭavivaṭṭakappe
66651,vihassati,"yo imasmiṃ dhammavinaye, appamatto <b>vihassati</b>. <br/>pahāya jātisaṃsāraṃ, dukkhass'antaṃ karissati."
66593,vihaṃsu,"araññe rukkhamūlesu, kandarāsu guhāsu ca.<br/>vivekam'anubrūhantā, <b>vihaṃsu</b> tap'parāyanā"
66656,vihātabba,"n'atthi me pāpakā akusalā dhammā appahīnā ye me assu rattiṃ kālaṃ karontassa antarāyāyā'ti, tena bhikkhunā ten'eva pītipāmojjena <b>vihātabbaṃ</b> ahoratt'ānusikkhinā kusalesu dhammesu."
66659,vihāya,"saccaṃ <b>vihāya</b> matisaccakavādaketuṃ, vād'ābhiropitamanaṃ atiandhabhūtaṃ, paññāpadīpajalito jitavā mun'indo"
66710,vihita 1,"so sace ākaṅkhati, aneka<b>vihitaṃ</b> iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ"
66695,vihiṃsaka,"evam'eva kho, cunda, <b>vihiṃsakassa</b> purisapuggalassa avihiṃsā hoti parinibbānāya, pāṇ'ātipātissa purisapuggalassa pāṇ'ātipātā veramaṇī hoti parinibbānāya."
66117,vi 1,"tiṭṭhañ'caraṃ, nisinno vā, sayāno vā, yāvat'assa <b>vi</b>gatamiddho,<br/>etaṃ satiṃ adhiṭṭheyya, brahmam'etaṃ vihāraṃ idha'm'āhu"
68706,vītivatta 1,"sa <b>vītivatto</b> maññataṃ sumedho,<br/>ahaṃ vadāmī'ti'pi so vadeyya."
66689,vīhi,seyyathā'pi bhikkhave ubhatomukhā putoḷi pūrā nānāvihitassa dhaññassa seyyath'idaṃ sālīnaṃ <b>vīhīnaṃ</b> muggānaṃ māsānaṃ tilānaṃ taṇḍulānaṃ
69205,vuṭṭhahati 1,"yāvakīvañ'ca bhikkhave bhikkhū samaggā sannipatissanti, samaggā <b>vuṭṭhahissanti</b>, samaggā saṅghakaraṇīyāni karissanti"
69206,vuṭṭhahati 2,"sabbalokā ca me mano <b>vuṭṭhahissati</b>, nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti"
69237,vuṭṭhāsi,ekadā dhammarājā pi gelaññen'ābhipīḷito cundattherena taññ'eva bhaṇāpetvāna sādaraṃ sammoditvā ca ābādhā tamhā <b>vuṭṭhāsi</b> ṭhānaso.
65846,vega 1,"cakkhu, bhikkhave, purisassa samuddo, tassa rūpamayo <b>vego</b>."
66083,veti,"attā me uppajjati ca <b>veti</b> cā'ti icc'assa evam'āgataṃ hoti. tasmā taṃ na upapajjati, cakkhu attā'ti yo vadeyya. iti cakkhu anattā."
