id	lemma	pos	root_key	family_root	meaning	ru_meaning	ru_meaning_lit	ru_meaning_raw	ru_cognate	corrections_ru_meaning	corrections_ru_meaning_lit	notes
35585	nadubbhiya	adj	√dubbh	√dubbh	not betraying; not deceiving; not cheating (in reference to SN 11.7 Nadubbhiyasuttaṃ)			не предающий; не обманывающий; не жульничающий				
77784	dubbhanta	prp	√dubbh	√dubbh	betraying; deceiving; plotting against			предающий; обманывающий; замышляющий против				
78669	addubbha	masc	√dubbh	√dubbh	non betrayal; not deceiving; not cheating			ненадежность; недоверие; неверность				
79543	dubbhi 2	fem	√dubbh	√dubbh	misfortune; harm; injury (for)			несчастье; вред; ущерб (для)				
11662	ādeva	masc	√dev	ā √dev	mourning; lamenting; wailing; crying	скорбь; плачь; рыдание						
11664	ādevanā	fem	√dev	ā √dev	mourning; lamenting; wailing; crying	скорбь; плачь; рыдание						
11666	ādevitatta	nt	√dev	ā √dev	fact of mourning; fact of lamenting; lit. mourned state	скорбь; плач; рыдание	печальное состояние					
43538	parideva	masc	√dev	pari √dev	lamentation; wailing; crying	плач; рыдание; стенание						
43539	paridevati	pr	√dev	pari √dev	mourns; laments; wails	скорбит; плачет; рыдает						
43541	paridevanā	fem	√dev	pari √dev	mourning; lamentation; wailing; crying	скорбь; сетование; рыдание						
43542	paridevaneyya	ptp	√dev	pari √dev	lamentable; distressing; sorrowful; lit. to be mourned	несчастный; тревожный; печальный	к оплакиванию					
43543	paridevanta	prp	√dev	pari √dev	mourning; lamenting; wailing			скорбящий; оплакивающий; причитающий				
43545	paridevamāna	prp	√dev	pari √dev	mourning; wailing; crying			скорбящий; голосящий; плачущий				
43546	paridevayati	pr	√dev	pari √dev	mourns; laments; wails	скорбит; причитает; вопит						
43547	paridevi	aor	√dev	pari √dev	mourned; lamented; wailed	оплакивал; рыдал; причитал						
43548	paridevita 1	nt	√dev	pari √dev	mourning; lamenting; wailing; crying; lit. mourned	плач; рыдание						
43550	paridevitatta	nt	√dev	pari √dev	fact of mourning; fact of lamenting; fact of wailing; fact of crying; lit. mourning state	тяжелая скорбь; сильное рыдание	состояние плача вокруг					
43553	paridevesi	aor	√dev	pari √dev	mourned; lamented; lit. caused to lament all around			скорбел; оплакивал; досл. заставил оплакивать всех вокруг				
43554	pariddava	masc	√dev	pari √dev	mourning; lamenting; wailing; crying	рыдание; стенание; плач						
75327	paridevayamāna	prp	√dev	pari √dev	mourning; lamenting; wailing; lit. causing to lament			скорбящий; плачущий; вопиющий; досл. вызывающий горе				
3809	anaya 2.1	nt	√as 3	√as	not eating; fasting; no food			неедение; голодание; отсутствие еды				
3833	anasana 1.1	nt	√as 3	√as	hunger; lit. not eating			голод; досл. не поедание				
4047	anāsakatta	nt	√as 3	√as	fact of fasting; fact of starvation; state of food deprivation; lit. not eating state			факт голодания; факт голодовки; состояние лишения пищи; досл. состояние неедения				
4048	anāsakā	fem	√as 3	√as	fasting; starvation; not eating food	пост; голодание; отказ от еды						
9287	asa 2.1	masc	√as 3	√as	food	еда						
9418	asana 1.1	nt	√as 3	√as	eating; feeding on			едение; кормление				
9419	asana 1.2	nt	√as 3	√as	food; lit. eating			еда; досл. принятие пищи				
9726	asita 1.1	pp	√as 3	√as	eaten	съеден						
9727	asita 1.2	nt	√as 3	√as	eating; lit. eaten	прием пищи						
9758	asissati	fut	√as 3	√as	will eat			съест				
9759	asissaṃ	fut	√as 3	√as	I myself will eat	я сам буду есть						
9760	asissāmi	fut	√as 3	√as	I will eat	я буду есть						
12735	āsa 4.1	masc	√as 3	√as	food; meal			еда; приём пищи				
36310	nānāsakā	fem	√as 3	√as	not (by) fasting; lit. not not eating	не (за счет) поста	не (за счет) отказа от еды					
76071	nāsati	pr	√as 3	√as	does not eat			не ест				
76595	anasana 1.2	nt	√as 3	√as	fasting; lit. not eating			пост; досл. неедение				
78081	āsaka	adj	√as 3	√as	eating; consuming			поедающий; потребляющий				
351	akkha 1.1	adj	√akkh	√akkh	with eyes; having eyes	с глазами; имеющий глаза						
352	akkha 1.2	nt	√akkh	√akkh	eye	глаз						
354	akkha 1.3	masc	√akkh	√akkh	dice; gaming; gambling; lit. with eyes; having eyes	игральные кости; азартные игры; игра в кости	имеющий глаза					
412	akkhi	nt	√akkh	√akkh	eye	глаз						
413	akkhika	adj	√akkh	√akkh	related to eyes	относящийся к глазам						
1072	acchi 2.1	nt	√akkh	√akkh	eye; mesh of a net			глаз; ячейка сети				
1073	acchika	adj	√akkh	√akkh	with holes; meshed; lit. with eyes			с отверстиями; сетчатый; досл. с глазами				
56489	sakkhi 1.1	adj	√akkh	√akkh	personally experienced; self witnessed; lit. self-seen			лично пережитый; самоочевидный; досл. собственно увиденный				
56490	sakkhi 1.2	ind	√akkh	√akkh	in person; face to face (with); before the eyes (of); as an eyewitness	лично; лицом к лицу (с); перед глазами; как очевидец						
56491	sakkhi 1.3	masc	√akkh	√akkh	eye witness; witnesser; observer; knower	свидетель-очевидец; свидетель; наблюдатель	кто видел сам					
56505	sakkhī 1	adj	√akkh	√akkh	who witnesses; who observes; who sees			свидетельствующий; наблюдающий; видящий				
57176	sacchi	adj	√akkh	√akkh	personal; with one's own eyes; witnessing for oneself; lit. with eyes	личный; видимый своими глазами	с глазами					
79533	anakkha	adj	√akkh	√akkh	who does not gamble; lit. no dice			кто не играет в азартные игры; досл. не кости				
6088	apaccakkha 1	adj	√akkh	pati √akkh	unseen; not present to sight; not experienced	не увидавший; не понявший; не попробовавший; не испытавший						
39292	paccakkha 1	adj	√akkh	pati √akkh	seen; witnessed			видимый; засвидетельствованный				
39293	paccakkha 2	adj	√akkh	pati √akkh	visible; self-evident; clear; perceivable; lit. before the eyes			видимый; самоочевидный; ясный; воспринимаемый; досл. перед глазами				
1121	aja	masc	√aj	√aj	goat	коза						
1182	ajikā	fem	√aj	√aj	she-goat; nanny goat	козочка; коза						
1194	ajina 1	nt	√aj	√aj	animal hide; fur; lit. from goat	волосатая кожа животного; шкура животного; мех						
1195	ajina 2	nt	√aj	√aj	black antelope hide; lit. from goat	шкура черной антилопы	от козы					
76295	ajina 4	masc	√aj	√aj	name of an arahant monk; lit. black antelope hide			имя архант-монаха; досл. шкура черной антилопы				
59161	samajja 1	nt	√aj	saṃ √aj	festival; fair; fete	фестиваль; ярмарка; празднество						
45240	pācana 1	nt	√aj	pa √aj	goad; cattle prod; lit. driving forward	стрекало; бодец	движение вперед					
