"id"	"sbs_class_anki"	"sbs_class"	"sbs_meaning"	"sbs_notes"	"sbs_chant_pali_1"	"sbs_chant_eng_1"	"sbs_chapter_1"	"sbs_chant_pali_2"	"sbs_chant_eng_2"	"sbs_chapter_2"	"sbs_source_3"	"sbs_sutta_3"	"sbs_example_3"	"sbs_chant_pali_3"	"sbs_chant_eng_3"	"sbs_chapter_3"	"sbs_source_4"	"sbs_sutta_4"	"sbs_example_4"	"sbs_chant_pali_4"	"sbs_chant_eng_4"	"sbs_chapter_4"	"sbs_index"	"sbs_category"	"sbs_audio"
"63217"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"MN 48"	"kosambiyasuttaṃ"	"yāni tāni sīlāni akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṃvattanikāni tathārūpesu sīlesu <b>sīlasāmaññagato</b> viharati sabrahmacārīhi āvi c'eva raho ca."	"Cha sāraṇīya-dhammā"	"Principles of Cordiality"	"Teachings"	"26n"	""	"[sound:coming-soon.mp3]"
"63225"	"21"	""	""	""	""	""	""	""	""	""	"SNP 41"	"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3"	"yo attano <b>sīlavatāni</b> jantu, anānupuṭṭho'va paresa pāva,
anariyadhammaṃ kusalā tam'āhu, yo ātumānaṃ sayam'eva pāva."	""	""	""	""	""	""	""	""	""	""	""	""
"63230"	"6"	"6"	""	""	"Anupubba-sikkhā"	"The Gradual Training"	"Teachings"	"Karaṇīya-metta-sutta"	"paṭighasaññā"	"Protective Recitations"	"VIN PAT SA 4"	"attakāmapāricariya sikkhāpada"	"etad'aggaṃ, bhagini, pāricariyānaṃ yā mādisaṃ, <b>sīlavantaṃ</b> kalyāṇadhammaṃ brahmacāriṃ, etena dhammena paricareyyā'ti, methun'ūpasaṃhitena, saṅghādiseso."	""	""	""	""	""	""	""	""	""	"53n"	"p"	"[sound:sīlavant.mp3]"
"63252"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63256"	""	""	""	""	"Yathā vāri-vahā"	""	"Thanksgiving Recitations"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"40n"	""	"[sound:coming-soon.mp3]"
"63258"	""	""	""	""	"Sīl'uddesa-pāṭha"	"Recitation of virtue"	"Post Pātimokkha"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"81n"	""	"[sound:coming-soon.mp3]"
"63261"	"11"	"9"	""	""	""	""	""	"Jaya-parittaṃ"	""	"Protective Recitations"	"AN 8.74"	"dutiya maraṇassatisuttaṃ"	"seyyathā'pi ādittacelo vā āditta<b>sīso</b> vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya."	""	""	""	""	""	""	""	""	""	"61n"	""	"[sound:sīsa.mp3]"
"63262"	""	"9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[sound:sīsa.mp3]"
"63268"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63274"	""	""	""	""	""	""	""	""	""	""	"AN 4.244"	"āpattibhayasuttaṃ"	"tatr'aññatarassa thalaṭṭhassa purisassa evam'assa, pāpakaṃ vata, bho, ayaṃ puriso kammaṃ akāsi gārayhaṃ <b>sīsacchejjaṃ</b>."	""	""	""	""	""	""	""	""	""	""	""	""
"63285"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63289"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63291"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63293"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"e"	""
"63294"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63309"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"e"	""
"63313"	"2"	"2"	""	""	""	""	""	"Anupubba-sikkhā"	"The Gradual Training"	"Teachings"	""	""	""	""	""	""	""	""	""	""	""	""	"18n"	""	"[sound:sīha.mp3]"
"63321"	"16"	""	""	""	""	""	""	""	""	""	"SN 47.12"	"nālandasuttaṃ"	"atha kiñ'carahi ty'āyaṃ, sāriputta, uḷārā āsabhī vācā bhāsitā, ek'aṃso gahito, <b>sīhanādo</b> nadito"	""	""	""	""	""	""	""	""	""	""	""	""
"63334"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63350"	"8"	""	""	""	""	""	""	""	""	""	"MN 107"	"gaṇakamoggallānasuttaṃ"	"rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena <b>sīhaseyyaṃ</b> kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā"	"Anupubba-sikkhā"	"The Gradual Training"	"Teachings"	""	""	""	""	""	""	"18n"	""	"[sound:sīhaseyyā.mp3]"
"63353"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63357"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63367"	"16"	""	""	""	""	""	""	""	""	""	"MN 12"	"mahāsīhanādasuttaṃ"	"abhijānāmi kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, tapassī <b>su</b>'daṃ homi paramatapassī"	""	""	""	""	""	""	""	""	""	""	"e"	""
"63368"	""	""	""	""	""	""	""	""	""	""	""	""	"santussako ca <b>su</b>bharo ca
<b>su</b>bhāsitā ca yā vācā
ariyo <b>su</b>medhaso"	""	""	"Prefixes"	""	""	"tīṇi <b>su</b>caritānī'tissa vacanīyaṃ
 dhammo <b>su</b>ciṇṇo sukham'āvahati
ariyadhamme <b>su</b>vinīto"	""	""	""	"99n"	""	"[sound:coming-soon.mp3]"
"63377"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63379"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63381"	""	""	""	""	"Tāyana-gāthā"	"On Protection"	"Verses"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14n"	""	"[sound:coming-soon.mp3]"
"63382"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63386"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63395"	"9"	"11"	""	""	""	""	""	""	""	""	"MN 27"	"cūḷahatthipadopamasuttaṃ"	"na'y'idaṃ <b>sukaraṃ</b> agāraṃ ajjhāvasatā ek'antaparipuṇṇaṃ ek'antaparisuddhaṃ saṅkhalikhitaṃ brahmacariyaṃ carituṃ."	"Anupubba-sikkhā"	"The Gradual Training"	"Teachings"	""	""	""	""	""	""	"18n"	""	"[sound:sukara.mp3]"
"63407"	"8"	"11"	""	""	""	""	""	""	""	""	"DHP 087"	"paṇḍitavaggo"	"kaṇhaṃ dhammaṃ vippahāya, <b>sukkaṃ</b> bhāvetha paṇḍito, 
okā anokam'āgamma, viveke yattha dūramaṃ."	"Ti-lakkhaṇā"	"The Three Characteristics"	"Verses"	""	""	""	""	""	""	"10n"	"d"	"[sound:sukka.mp3]"
"63408"	""	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[sound:sukka.mp3]"
"63409"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[sound:sukka.mp3]"
"63410"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[sound:sukka.mp3]"
"63418"	""	""	""	""	""	""	""	""	""	""	"Sri Lanka"	"buddha-vassa-sajjhāyanā"	"ayaṃ vasabhasaṃvacchare hem'antautu. asmiṃ utumhi māghamāsassa <b>sukkapakkhe</b> catutthaṃ, ravivāram'idan'ti daṭṭhabbaṃ."	""	""	""	""	""	""	""	""	""	""	""	""
"63423"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63425"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63427"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63433"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63455"	"17"	"11"	""	""	""	""	""	""	""	""	"MN 70"	"kīṭāgirisuttaṃ"	"ev'āhaṃ ajānanto evarūpaṃ <b>sukhaṃ </b>vedanaṃ pajahathā'ti vadeyyaṃ, api nu me etaṃ, bhikkhave, patirūpaṃ abhavissā'ti?"	""	""	""	""	""	""	""	""	""	""	""	"[sound:sukha.mp3]"
"63456"	"5"	"9"	""	""	"Bhārā"	"The Burdens"	"Verses"	"Ariy’aṭṭhaṅgika-magga"	"The Noble Eightfold Path"	"Teachings"	"SN 22.33"	"natumhākaṃsuttaṃ"	"yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. taṃ vo pahīnaṃ hitāya <b>sukhāya</b> bhavissati."	""	""	""	""	""	""	""	""	""	"21n"	""	"[sound:sukha.mp3]"
"63458"	"9"	""	""	""	""	""	""	""	""	""	"SN 12.63"	"puttamaṃsūpamasuttaṃ"	"atha puriso āgaccheyya jīvitu'kāmo amaritu'kāmo <b>sukhakāmo</b> dukkhappaṭikūlo."	""	""	""	""	""	""	""	""	""	""	""	"[sound:sukhakāma.mp3]"
"63461"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"AN 3.156"	"pubbaṇhasuttaṃ"	"sunakkhattaṃ sumaṅgalaṃ, supabhātaṃ suvuṭṭhitaṃ. <b>sukhaṇo</b> sumuhutto ca, suyiṭṭhaṃ brahmacārisu."	"Jaya-parittaṃ"	""	"Protective Recitations"	"61n"	""	"[sound:coming-soon.mp3]"
"63462"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63467"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63468"	"17"	""	""	""	""	""	""	""	""	""	"SN 12.25"	"bhūmijasuttaṃ"	"sāmaṃ vā taṃ, ānanda, kāyasaṅkhāraṃ abhisaṅkharoti, yaṃpaccay'āssa taṃ uppajjati ajjhattaṃ <b>sukhadukkhaṃ.</b>"	""	""	""	""	""	""	""	""	""	""	""	""
"63479"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63481"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"MN 118"	"ānāpānassatisuttaṃ"	"<b>sukhapaṭisaṃvedī</b> assasissāmī'ti sikkhati, <b>sukhapaṭisaṃvedī</b> passasissāmī'ti sikkhati."	"Ānāpānassati"	"Mindfulness of Breathing"	"Teachings"	"22n"	""	"[sound:coming-soon.mp3]"
"63490"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63502"	""	""	""	""	""	""	""	"Dhamma-gārava"	"Respect for the Dhamma"	"Verses"	""	""	""	""	""	""	""	""	""	""	""	""	"07n"	""	"[sound:coming-soon.mp3]"
"63514"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63521"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63526"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63529"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63537"	"19"	""	""	""	""	""	""	""	""	""	"SN 55.31"	"paṭhamapuññābhisandasuttaṃ"	"ayaṃ paṭhamo puññ'ābhisando kusal'ābhisando <b>sukhass'āhāro.</b>"	""	""	""	""	""	""	""	""	""	""	""	""
"63541"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63542"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63544"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"SN 1.3"	"upanīyasuttaṃ"	"upanīyati jīvitam'appam'āyu,
jar'ūpanītassa na santi tāṇā,
etaṃ bhayaṃ maraṇe pekkhamāno,
puññāni kayirātha <b>sukh'āvahānī</b>'ti."	""	""	""	""	""	""
"63548"	"6"	""	""	""	""	""	""	""	""	""	"DN 22.18"	"mahāsatipaṭṭhānasuttaṃ"	"pītiyā ca virāgā upekkhako ca viharati, sato ca sampajāno, sukhañ'ca kāyena paṭisaṃvedeti, yaṃ taṃ ariyā ācikkhanti, upekkhako satimā <b>sukhavihārī</b>'ti tatiyaṃ jhānaṃ upasampajja viharati."	"Ariy’aṭṭhaṅgika-magga"	"The Noble Eightfold Path"	"Teachings"	""	""	""	""	""	""	"21n"	""	"[sound:sukhavihārī.mp3]"
"63550"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63552"	"10"	"13"	""	""	""	""	""	"Dhamma-pahaṃsāna"	"Striving According to the Dhamma"	"Teachings"	"AN 3.35"	"hatthakasuttaṃ"	"kacci, bhante, bhagavā <b>sukham</b>'asayitthā'ti? evaṃ, kumāra, <b>sukham</b>'asayitthaṃ. ye ca pana loke <b>sukhaṃ</b> senti, ahaṃ tesaṃ aññataro'ti"	""	""	""	""	""	""	""	""	""	"28n"	"e"	"[sound:sukhaṃ.mp3]"
"63553"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63559"	"9"	"9"	""	""	""	""	""	""	""	""	"DN 16.21"	"mahāparinibbānasuttaṃ"	"yatha'y'idaṃ brahmacariyaṃ addhaniyaṃ assa ciraṭṭhitikaṃ, tadassa bahujanahitāya bahujanasukhāya lok'ānukampāya atthāya hitāya <b>sukhāya</b> devamanussānaṃ"	"Bodhipakkhiya-dhammā"	"Requisites for Awakening"	"Teachings"	""	""	""	""	""	""	"19n"	""	"[sound:sukhāya.mp3]"
"63562"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63563"	"4"	""	""	""	""	""	""	"Peta-patti-dāna"	""	"Sharing of Merits"	"AN 3.156"	"pubbaṇhasuttaṃ"	"te atthaladdhā sukhitā, viruḷhā buddhasāsane. arogā <b>sukhitā</b> hotha, saha sabbehi ñātibhī'ti."	"So attha-laddho"	""	"Thanksgiving Recitations"	""	""	""	""	""	""	"70n"	""	"[sound:sukhita.mp3]"
"63564"	"6"	""	""	""	""	""	""	""	""	""	"SNP 8"	"mettasuttaṃ
uragavaggo 8"	"na ca khuddaṃ samācare kiñci, yena viññū pare upavadeyyuṃ.
sukhino vā khemino hontu, sabbe sattā bhavantu <b>sukhit'attā</b>."	"Karaṇīya-metta-sutta"	"The Buddha’s Words on Loving-Kindness"	"Protective Recitations"	""	""	""	""	""	""	"53n"	""	"[sound:sukhitatta.mp3]"
"63566"	""	""	""	""	""	""	""	"Vipassanā-bhūmi-pāṭho"	""	"Funeral Chants"	""	""	""	""	""	""	""	""	""	""	""	""	"64n"	""	"[sound:coming-soon.mp3]"
"63571"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[sound:sukhī.mp3]"
"63572"	"6"	"5"	""	""	"Satta-sambojjhaṅgā"	"The Seven Factors of Awakening"	"Teachings"	""	""	""	"SNP 8"	"mettasuttaṃ
uragavaggo 8"	"na ca khuddaṃ samācare kiñci, yena viññū pare upavadeyyuṃ. 
<b>sukhino </b>vā khemino hontu, sabbe sattā bhavantu sukhit'attā."	"Karaṇīya-metta-sutta"	"The Buddha’s Words on Loving-Kindness"	"Protective Recitations"	""	""	""	""	""	""	"53n"	""	"[sound:sukhī.mp3]"
"63573"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63575"	"11"	"11"	""	""	""	""	""	"Anatta-lakkhaṇa-sutta"	"The Discourse on the Characteristic of Not-Self"	"Cardinal Suttas"	""	""	""	""	""	""	""	""	""	""	""	""	"38n"	""	"[sound:sukhuma.mp3]"
"63578"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63585"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63590"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63591"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63592"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63594"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63595"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Thai"	""	"saṅgho <b>sukhett</b>'ābhyatikhettasaññito, yo diṭṭhasanto sugat'ānubodhako, lolappahīno ariyo sumedhaso"	"Ratanattaya-paṇāma"	"Salutation to the Triple Gem"	"Homage to the Triple Gem"	"05n"	""	"[sound:coming-soon.mp3]"
"63607"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63608"	""	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"e"	"[sound:sugata.mp3]"
"63609"	"2"	"11"	"Accomplished One"	""	""	""	""	""	""	""	"SN 11.3"	"dhajaggasuttaṃ"	"arahaṃ sammāsambuddho vijjācaraṇasampanno <b>sugato</b> lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā"	"Buddh’ābhitthuti"	"Homage to the Buddha"	"Homage to the Triple Gem"	""	""	""	""	""	""	"02n"	""	"[sound:sugata.mp3]"
"63610"	"16"	"11"	""	""	""	""	""	""	""	""	"VIN PAT SA 6"	"kuṭikāra sikkhāpada"	"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ, dīghaso dvādasa vidatthiyo <b>sugata</b>vidatthiyā, tiriyaṃ satt'antarā."	""	""	""	""	""	""	""	""	""	""	""	"[sound:sugata.mp3]"
"63611"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63612"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63613"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63614"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63615"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Thai"	""	"dhammo ca desito niyyāniko upasamiko parinibbāniko sambodhagāmī <b>sugatappavedito</b>"	"Ratanattaya-paṇāma"	"Salutation to the Triple Gem"	"Homage to the Triple Gem"	"05n"	""	"[sound:coming-soon.mp3]"
"63617"	"16"	""	""	""	""	""	""	""	""	""	"VIN PAT SA 6"	"kuṭikāra sikkhāpada"	"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ, dīghaso dvādasa vidatthiyo <b>sugatavidatthiyā</b>, tiriyaṃ satt'antarā."	""	""	""	""	""	""	""	""	""	""	""	""
"63624"	"9"	"8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"e"	"[sound:sugati.mp3]"
"63628"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63631"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63641"	"5"	""	""	""	""	""	""	""	""	""	"TH 195"	"dhammikattheragāthā"	"na hi dhammo adhammo ca, ubho samavipākino. 
adhammo nirayaṃ neti, dhammo pāpeti <b>suggatiṃ</b>."	"Dhamma-gārava"	"Respect for the Dhamma"	"Verses"	""	""	""	""	""	""	"07n"	""	"[sound:suggati.mp3]"
"63642"	""	""	""	""	""	""	""	"Cattāro mahāpadesā"	"The Four Great References"	"Teachings"	""	""	""	""	""	""	""	""	""	""	""	""	"25n"	""	"[sound:coming-soon.mp3]"
"63643"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63645"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63654"	""	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63655"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63664"	"21"	""	""	""	""	""	""	""	""	""	"SNP 13"	"ratanasuttaṃ
cūḷavaggo 1"	"yaṃ buddhaseṭṭho parivaṇṇayī <b>suciṃ</b>, 
samādhim'ānantarikañ'ñam'āhu. 
samādhinā tena samo na vijjati"	"Ratana-sutta"	""	"Protective Recitations"	""	""	""	""	""	""	"52n"	""	"[sound:coming-soon.mp3]"
"63665"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"d"	""
"63666"	""	"9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63668"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63669"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63670"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63673"	""	""	""	""	""	""	""	"Dhamma-gārava"	"Respect for the Dhamma"	"Verses"	""	""	""	""	""	""	""	""	""	""	""	""	"07n"	""	"[sound:coming-soon.mp3]"
"63674"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63683"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"MN 51"	"kandarakasuttaṃ"	"adinn'ādānaṃ pahāya adinn'ādānā paṭivirato hoti dinn'ādāyī dinnapāṭikaṅkhī, athenena <b>sucibhūtena</b> attanā viharati."	"Anupubba-sikkhā"	"The Gradual Training"	"Teachings"	"18n"	""	"[sound:coming-soon.mp3]"
"63686"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Thai"	""	"sādhu no bhante bhagavā <b>sucira</b>parinibbuto'pi<b> </b>pacchimājanat'ānukampamānasā"	"Buddh'ādi-āmisa-pūjā"	"Dedication of Offerings"	"Homage to the Triple Gem"	"01n"	""	"[sound:coming-soon.mp3]"
"63687"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Thai"	""	"sādhu no bhante bhagavā <b>suciraparinibbuto</b>'pi<b> </b>pacchimājanat'ānukampamānasā"	"Buddh'ādi-āmisa-pūjā"	"Dedication of Offerings"	"Homage to the Triple Gem"	"01n"	""	"[sound:coming-soon.mp3]"
"63694"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63696"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63701"	""	""	""	""	""	""	""	""	""	""	"SN 7.9"	"sundarikasuttaṃ"	"māno hi te brāhmaṇa khāribhāro, kodho dhūmo bhasmani mosavajjaṃ. 
jivhā <b>sujā</b> hadayaṃ jotiṭhānaṃ, attā sudanto purisassa joti."	""	""	""	""	""	""	""	""	""	""	""	""
"63703"	""	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63713"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63715"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63721"	""	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[sound:suñña.mp3]"
"63722"	"1"	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"AN 10.48"	"pabbajitābhiṇhasuttaṃ"	"kacci nu kho'haṃ <b>suññ</b>'āgāre abhiramāmī'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ."	"Dasadhammā pabbajita-abhiṇha-paccavekkhaṇā"	"Ten Subjects for Frequent Recollection by One Who Has Gone Forth"	"Reflections"	"34n"	""	"[sound:suñña.mp3]"
"63723"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63727"	""	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63733"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63734"	"19"	""	""	""	""	""	""	""	""	""	"SN 20.7"	"āṇisuttaṃ"	"ye te sutt'antā tathāgatabhāsitā gambhīrā gambhīr'atthā lok'uttarā <b>suññata</b>ppaṭisaṃyuttā, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti"	""	""	""	""	""	""	""	""	""	""	""	""
"63735"	"19"	""	""	""	""	""	""	""	""	""	"SN 20.7"	"āṇisuttaṃ"	"ye te sutt'antā tathāgatabhāsitā gambhīrā gambhīr'atthā lok'uttarā <b>suññatappaṭisaṃyuttā</b>, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti"	""	""	""	""	""	""	""	""	""	""	""	""
"63740"	"11"	""	""	""	""	""	""	""	""	""	"MN 64"	"mahāmālukyasuttaṃ"	"so yad'eva tattha hoti rūpagataṃ vedanāgataṃ saññāgataṃ saṅkhāragataṃ viññāṇagataṃ te dhamme aniccato dukkhato rogato gaṇḍato sallato aghato ābādhato parato palokato <b>suññato</b> anattato samanupassati."	""	""	""	""	""	""	""	""	""	""	""	"[sound:suññato.mp3]"
"63744"	"10"	""	""	""	"Ānāpānassati"	"Mindfulness of Breathing"	"Teachings"	"Dasadhammā pabbajita-abhiṇha-paccavekkhaṇā"	"Ten Subjects for Frequent Recollection by One Who Has Gone Forth"	"Reflections"	"MN 19"	"dvedhāvitakkasuttaṃ"	"etāni, bhikkhave, rukkhamūlāni, etāni <b>suññ'āgārāni</b>. jhāyatha, bhikkhave, mā pamād'attha, mā pacchā vippaṭisārino ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti."	"Pakiṇṇaka-gāthā"	"Miscellaneous Verses"	"Verses"	""	""	""	""	""	""	"34n"	""	"[sound:suññāgāra.mp3]"
