lohaguḷa | masc.: a lump of metal. 
lohajāla | neut.: a brass netting. 
lohatatuppādaka | masc.: one who sheds the blood (of a Buddha). 
lohathālaka | masc.: a brass plate or bowl. 
lohapāsāda | masc.: name of the palatial chapter house in Anurādhapura, which was covered with copper tiles. 
lohapiṇḍa | masc.: a lump of metal. 
lohabhaṇḍa | neut.: copper ware. 
lohamaya | adj.: made of copper. 
lohamāsaka | masc.: a copper coin. 
lohasalakā | fem.: a brass wire or pin. 
lohita | neut.: blood. (adj.), red. 
lohitaka | adj.: red. 
lohitakkha | adj.: having red eyes. 
lohitaṅka | masc.: a ruby. 
lohitacandana | neut.: red sandal-wood. 
lohitapakkhandikā | fem.: bloody diarrhoea. 
lohitabhakkha | adj.: feeding on blood. 
lohituppādaka | masc.: one who sheds the blood (of a Buddha). 
solasa | adj.; sixteen.
sobha | fem.; splendour, radiance.
va |: a short form of iva or eva. 
vaṁsa | masc.: 1. a race; lineage; family; 2. a bamboo tree; 3. a bamboo flute. 
vaṁsakāḷīra | masc.: the sprout of a bamboo. 
vaṁsaja | adj.: born in a certain clan or race. 
vaṁsavaṇṇa | masc.: the lapislazuli. 
vaṁsāgata | (vaṁsa + āgata), adj.: come down from father to son. 
vaṁsānupālaka | (vaṁsa + ānupālaka), adj.: preserving the lineage. 
vaṁsika | adj.: belonging to a clan or race. 
vaka | masc.: a wolf. 
vakula | masc.: the tree Mimusops Elengi. 
vakka | neut.: the kidney. 
vakkala | neut.: a garment made of bark; the strips taken for that purpose. 
vakkalī | adj.: wearing a bark garment. 
vakkhati | fut. of vadati: he will say. 
vagga | masc.: a group; a party; chapter of a book. (adj.), dissociated; dissentious. 
vaggabandhana | neut.: forming of a group; a gang; a guild. 
vaggiya | adj.: (in cpds.) belonging to a group. 
vaggu | adj.: lovely; pleasant. 
vagguli | fem.: a bat. 
vagguvada | adj.: of lovely speech. 
vaṅka | adj.: bent; crooked; dishonest. (nt.) a hook; a fish-hook. 
vaṅkaghasta | adj.: having swallowed the hook. 
vaṅkatā | fem.: crookedness. 
vaṅga | masc.: the country of Bengal. 
vaco | masc. & neut.: (mano-group), word; saying. 
vacana | neut.: utterance; word; saying; a term; an expression. 
vacanakara | adj.: obedient. 
vacanakkhama | adj.: willing to do what others bid. 
vacanattha | masc.: meaning of a word. 
vacananīya | adj.: fit to be spoken to or admonished. 
vacanapatha | masc.: the way of saying. 
vacanāmagga | masc.: the way of recitation or tradition. 
vacā | fem.: the sweet fig plant; orris root. 
vacī | fem.: speech; word. 
vacīkamma | neut.: verbal action. 
vacīgutta | adj.: controlled in speech. 
vacīduccarita | neut.: misbehaviour in words. 
vacīparama | adj.: one who excels in words but not in actions. 
vacībheda | masc.: an utterance. 
vacīviññatti | fem.: intimation by language. 
vacīsaṅkhāra | masc.: antecedent for speech. 
vacīsamācāra | masc.: good conduct in speech. 
vacīsucarita | neut.: good action in speech. 
vacca | neut.: excrement; faeces; dung. 
vaccakuṭi | fem.: a privy; lavatory. 
vaccakūpa | masc.: a privy pit. 
vaccamagga | masc.: the anus. 
vaccasodhaka | masc.: a privy-cleaner. 
vaccha | masc.: a calf; the young of an animal. 
vacchaka | masc.: a small calf. 
vacchagiddhinī | fem.: a cow longing for her calf. 
vacchatara | masc.: a big calf. 
vacchati | 3rd. sing. (fut. of vas.): (to live). 
vacchara | neut.: an year. 
vacchala | adj.: affectionate. 
vaja | masc.: a cow-pen; cattle-fold. 
vajati | vaj + a: goes; proceeds. 
vajadvāra | neut.: gate of a cow-shed. 
vajamāna | pr.p. of vajati: going; proceeding. 
vaji | aor. of vajati: went; proceeded. 
vajira | neut.: diamond; a thunder-bolt. 
vajirapāṇi | masc.: having a diamond mace in his hand, i.e. Sakka. 
vajirahattha | masc.: having a diamond mace in his hand, i.e. Sakka. 
vajja | neut.: nt. fault; a musical instrument. (adj.), which should be avoided; what should be told. 
vajjaṁ | 1st sing. of vad.: (to say). 
vajjana | neut.: avoidance; shunning. 
vajjanīya | adj.: fit to be avoided or shunned. 
vajjā | v.: he would say. 
vajjita | pp. of vajjeti: avoided; abstained from; renounced. 
vajjiya | abs.: having avoided or shunned. 
vajjī | masc.: a man of the Vajji clan. 
vajjetabba | pt.p. of vajjeti: should be avoided; should be abstained from; should be renounced. 
vajjeti | vaj + e: avoids; abstains from; renounces. 
vajjetuṁ | inf. of vajjeti: to avoid; to abstain from; to renounce. 
vajjetvā | abs. of vajjeti: having avoided; having abstained from; having renounced. 
vajjesi | aor. of vajjeti: avoided; abstained from; renounced. 
vajjha | adj.: fit to be killed or punished. 
vajjhappatta | adj.: condemned. 
vajjhabheri | fem.: the execution drum. 
vañcaka | masc.: a cheat; fraudulent. 
vañcana | neut.: cheating; fraud. 
vañcanā | fem.: cheating; fraud. 
vañcanika | adj.: deceiving. 
vañcita | pp. of vañceti: cheated; deceived. 
vañceti | vañc + e: cheats; deceives. 
vañcetvā | abs. of vañceti: having cheated; having deceived. 
vañcenta | pr.p. of vañceti: cheating; deceiving. 
vañcesi | aor. of vañceti: cheated; deceived. 
vañjha | adj.: barren. 
vañjhā | fem.: a barren woman. 
vaṭa | masc.: a banyan tree. 
vaṭaṁsaka | masc.: a wreath for the head. 
vaṭarukkha | masc.: a banyan tree. 
vaṭuma | neut.: a road; path. 
vaṭṭa | adj.: circular; round. (nt.), a circle; the cycle of rebirth; an expenditure or provision for alms. 
vaṭṭakā | fem.: a quail. 
vaṭṭati | vaṭṭ + a: behoves; to be right, fit, or proper; turns round. 
vaṭṭana | neut.: turning round. 
vaṭṭi | fem.: a wick; a roll; a gush of water, etc., the edge; rim or brim. 
vaṭṭikā | fem.: a wick; a roll; a gush of water, etc., the edge; rim or brim. 
vaṭṭita | pp. of vaṭṭeti: turned; caused to move; made a wick or roll; made circular. 
vaṭṭula | adj.: circular. 
vaṭṭeti | vaṭṭ + e: turns; causes to move; makes a wick or roll; makes circular. 
vaṭṭetvā | abs. of vaṭṭeti: having turned; having caused to move; having made a wick or roll; having made circular. 
vaṭṭesi | aor. of vaṭṭeti: turned; caused to move; made a wick or roll; made circular. 
vaṭṭha | pp. of ?: wet with rain. 
vaṭhara | adj.: bulky; fat. 
vaḍḍha | adj.: augmenting; increasing. 
vaḍḍhaka | adj.: augmenting; increasing. 
vaḍḍhakī | masc.: carpenter. 
vaḍḍhati | vaḍḍh + a: grows; prospers. 
vaḍḍhana | neut.: growth; increase; enlargement. 
vaḍḍhanaka | adj.: increasing; serving in. 
vaḍḍhanta | pr.p. of vaḍḍhati: growing; prospering. 
vaḍḍhamāna | pr.p. of vaḍḍhati: growing; prospering. 
vaḍḍhi | fem.: increase; growth; profit; welfare; interest on money. 
vaḍḍhita | pp. of vaḍḍheti: increased; cultivated; reared or brought up; got ready (of food); served in; set into motion. 
vaḍḍhitvā | abs. of vaḍḍhati: having grown; having prospered. 
vaḍḍheti | vaḍḍh + e: increases; cultivates; rears or brings up; gets ready (of food); serves in; sets into motion. 
vaḍḍhetvā | abs. of vaḍḍheti: having increased; having cultivated; having served in; set into motion. 
vaḍḍhenta | pr.p. of vaḍḍhenta: increasing; cultivating. 
vaḍḍhesi | aor. of vaḍḍheti: increased; cultivated; reared or brought up; got ready (of food); served in; set into motion. 
vaṇa | neut.: a wound; a sore. 
vaṇacolaka | neut.: a rag for dressing a wound. 
vaṇapaṭikamma | neut.: curing of a wound. 
vaṇabandhana | neut.: bandage for a wound. 
vaṇamukha | neut.: surface of a wound. 
vaṇijjā | fem.: trade; trading. 
vaṇita | pp.: wounded. 
vaṇippatha | masc.: a country where trade is going on. 
vaṇibbaka | masc.: a pauper. 
vaṇṭa | neut.: a stalk. 
vaṇṭaka | neut.: a stalk. 
vaṇṭika | adj.: having a stalk. 
vaṇṇa | masc.: colour; appearance; colour of the skin; sort; caste; a letter; quality. 
vaṇṇaka | neut.: a dye. 
vaṇṇakasiṇa | neut.: a colour circle for the practice of meditation. 
vaṇṇada | adj.: giving colour or beauty. 
vaṇṇadada | adj.: giving colour or beauty. 
vaṇṇadāsī | fem.: a courtesan. 
vaṇṇadhātu | fem.: condition of appearance; colour. 
vaṇṇanā | fem.: explanation; a commentary; praising. 
vaṇṇanīya | adj.: fit to be commented or praised. 
vaṇṇapokkharatā | fem.: beauty of complexion. 
vaṇṇavanta | adj.: of good complexion. 
vaṇṇavant | adj.: colourful. 
vaṇṇavādī | masc.: saying about one's virtues. 
vaṇṇasampanna | adj.: endowed with beauty or colour. 
vaṇṇita | pp. of vaṇṇeti: described; explained; commented on; praised; extoled. 
vaṇṇī | adj.: (in cpds.) having the appearance of. 
vaṇṇu | fem.: sand. 
vaṇṇupatha | masc.: a sandy waste. 
vaṇṇetabba | pt.p. of vaṇṇeti: should be described; should be explained. 
vaṇṇeti | vaṇṇ + e: describes; explains; comments on; praises; extols. 
vaṇṇetvā | abs. of vaṇṇeti: having described; having explained; having commented on; having praised; having extoled. 
vaṇṇenta | pr.p. of vaṇṇeti: describing; explaining; commenting on. 
vaṇṇesi | aor. of vaṇṇeti: described; explained; commented on; praised; extoled. 
vata | neut.: a religious duty or observance. 
vatapada | neut.: an item of good practice. 
vatavant | adj.: observant of religious duties. 
vatasamādāna | neut.: taking up of a religious vow. 
vati | fem.: a fence. 
vatika | adj.: (in cpds.) having the habit of; acting like. 
vatikā | fem.: a fence. 
vatta | neut.: duty; service; function. 
vattaka | masc.: exercising; keeping on. 
vattati | vat + a: exists; happens; takes place; goes on. 
vattana | neut.: conduct. 
vattanā | fem.: conduct. 
vattanī | fem.: a road; a path. 
vattanta | pr.p. of vattati: existing; happening; taking place; going on. 
vattapaṭivatta | neut.: all kinds of duties. 
vattabba | pt.p. of vadati: should be spoken; should be told. 
vattamāna | adj., m.: (adj.), existing. (m.), the present period. 
vattamānaka | adj.: existing; going on. 
vattamānā | fem.: the Present tense. 
vattasampanna | adj.: dutiful. 
vatti | aor. of vattati: existed; happened; took place; went on. 
vattikā | fem.: a thong; a wick. 
vattita | pp. of vatteti: kept on; made go on. 
vattitabba | pt.p. of vattati: should be existed; should be taken place. (pt.p. of ? ), should be continued, practised, or observed. 
vattituṁ | inf. of vattati: to exist; to happen; to take place; to go on. 
vattitvā | abs. of vattati: having existed; having happened; taken place; having gone on. 
vattī | adj.: (in cpds.) one who keeps up, practises, or causes to go on. 
vattar | masc.: one who speaks or says; sayer. 
vattuṁ | inf. of vadati: to say. 
vattetabba | pt.p. of vatteti: should be kept on. 
vatteti | caus. of vattati: is kept on; is made go on. 
vattetu | masc.: exercising; keeping on. 
vattetuṁ | inf. of vatteti: to keep on. 
vattetvā | abs. of vatteti: having turned; having caused to move; having made a wick or roll; having made circular. 
vattenta | pr.p. of vatteti: keeping on; making go on. 
vattesi | aor. of vattteti: kept on; made go on. 
vattha | neut.: a cloth; garment; raiment. 
vatthaguyha | neut.: that which is concealed by a clothe, i.e. pudendum. 
vatthantara | neut.: species of cloth. 
vatthayuga | neut.: a pair of suit or clothes. 
vatthi | fem.: the bladder; a clyster; the sheath (enveloping the male organ). 
vatthikamma | neut.: using of clyster. 
vatthu | neut.: a site; ground; field; plot; object; a thing; a substance; a story. 
vatthuka | adj.: (in cpds.) having its ground in; founded on. 
vatthukata | adj.: made a basis of; practised thoroughly. 
vatthugāthā | fem.: the introductory stanzas. 
vatthudevatā | fem.: a deity haunting a certain place. 
vatthuvijjā | fem.: the science of building-sites. 
vatvā | abs. of vadati: having told or said. 
vadaññutā | fem.: liberality. 
vadaññū | adj.: liberal; bountiful; giving ear to supplications. 
vadati | vad + a: speaks; says; tells. 
vadana | neut.: the face; speech; utterance. 
vadanta | pr.p. of vadati: speaking; saying; telling. 
vadamāna | pr.p. of vadati: speaking; saying; telling. 
vadāpana | neut.: causing to speak. 
vadāpita | pp. of vadāpeti: made somebody spoken or said. 
vadāpeti | caus. of vadati: makes somebody speaks or says. 
vadāpetvā | abs. of vadāpeti: having made somebody spoken or said. 
vadāpesi | aor. of vadāpeti: made somebody spoke or said. 
vadi | aor. of vadati: spoke; said; told. 
vaditvā | abs. of vadati: having spoken; having said; having told. 
vadeti | vad + e: says; speaks. 
vaddalikā | fem.: heaping of rain clouds. 
vaddha | adj.: old; venerable. 
vaddhana | neut.: growth; increase; enlargement. 
vaddhāpacāyana | neut.: respect towards elders. 
vadha | masc.: punishment, killing; execution. 
vadhaka | masc.: an executioner; one who inflicts punishment. 
vadhita | pp. of vadheti: killed; teased or hurt. 
vadhitvā | abs. of vadheti: having killed; having teased or hurt. 
vadhukā | fem.: a young wife; a daughter-in-law. 
vadhū | fem.: a woman. 
vadheti | vadh + e: kills; teases or hurts. 
vadhenta | pr.p. of vadheti: killing; teasing or hurting. 
vadhesi | aor. of vadheti: killed; teased or hurt. 
vana | neut.: a wood; forest. 
vanakammika | masc.: one who works in the woods. 
vanagahana | neut.: a jungle thicket. 
vanagumba | masc.: a cluster of trees. 
vanacara | adj.: a forester. 
vanacaraka | adj.: a forester. 
vanacārī | adj.: a forester. 
vanacetya | neut.: a sacred forest. 
vanatha | masc.: craving; desire. 
vanadevatā | fem.: a forest deity. 
vanapattha | neut.: a place far away in the forest. 
vanappati | masc.: a big tree which bears fruit without flowers. 
vanavāsī | adj.: dwelling in the forest. 
vanasaṇḍa | masc.: jungle thicket. 
vanaspati | masc.: a big tree which bears fruit without flowers. 
vanika | adj.: (in cpds.) belonging to a forest. 
vanta | pp. of vamati: vomited; renounced. 
vantakasāva | adj.: one who has left behind all fault. 
vantamala | adj.: stainless. 
vandaka | adj.: one who bows down or venerates. 
vandati | vand + a: salutes; pays homage; honours; adores. 
vandana | neut.: salutation; homage. 
vandanā | fem.: salutation; homage. 
vandanta | pr.p. of vandati: saluting; paying homage; honoring. 
vandamāna | pr.p. of vandati: saluting; paying homage; honoring. 
vandāpana | neut.: causing one to pay homage. 
vandāpita | pp. of vandāpeti: saluted; paid homage. 
vandāpeti | caus. of vandati: salutes; pays homage. 
vandāpetvā | abs. of vandāpeti: having saluted; having paid homage. 
vandāpesi | aor. of vandāpeti: saluted; paid homage. 
vandi | aor. of vandati: saluted; paid homage; honoured; adored. 
vandita | pp. of vandati: saluted; paid homage; honoured; adored. 
vanditabba | pt.p. of vandati: should be saluted; should be homaged. 
vanditvā | abs. of vandati: having saluted; paid homage; having honoured; having adored. 
vandiya | abs. of vandati: having saluted; paid homage; having honoured; having adored. 
vapati | vap + a: sows; shaves. 
vapana | neut.: sowing. 
vapanta | pr.p. of vapati: sowing; shaving. 
vapi | aor. of vapati: sowed; shaved. 
